"","Year","Month","Country","Rain_fall","Temperature","Date"
"470","2005",2,"BEL",75.1013,1.84392,"2005-2"
"471","2005",3,"BEL",43.0457,6.50576,"2005-3"
"472","2005",4,"BEL",62.2386,10.28,"2005-4"
"473","2005",5,"BEL",63.8737,13.111,"2005-5"
"474","2005",6,"BEL",51.1773,17.6846,"2005-6"
"475","2005",7,"BEL",131.559,18.4279,"2005-7"
"476","2005",8,"BEL",85.5092,16.7481,"2005-8"
"477","2005",9,"BEL",55.3967,16.4356,"2005-9"
"478","2005",10,"BEL",60.9178,13.6615,"2005-10"
"479","2005",11,"BEL",71.033,6.22013,"2005-11"
"480","2005",12,"BEL",65.5433,3.3053,"2005-12"
"481","2006",1,"BEL",25.4062,1.02071,"2006-1"
"482","2006",2,"BEL",75.0657,2.18233,"2006-2"
"483","2006",3,"BEL",80.0507,4.1097,"2006-3"
"484","2006",4,"BEL",43.8184,8.97831,"2006-4"
"485","2006",5,"BEL",125.159,13.9427,"2006-5"
"486","2006",6,"BEL",43.9116,17.2474,"2006-6"
"487","2006",7,"BEL",35.8838,21.7403,"2006-7"
"488","2006",8,"BEL",161.802,16.3392,"2006-8"
"489","2006",9,"BEL",24.7022,18.1356,"2006-9"
"490","2006",10,"BEL",79.369,13.8755,"2006-10"
"491","2006",11,"BEL",79.0139,8.8524,"2006-11"
"492","2006",12,"BEL",87.0134,5.73712,"2006-12"
"493","2007",1,"BEL",86.0087,6.64766,"2007-1"
"494","2007",2,"BEL",103.33,6.27922,"2007-2"
"495","2007",3,"BEL",73.9095,7.69914,"2007-3"
"496","2007",4,"BEL",1.83915,12.3467,"2007-4"
"497","2007",5,"BEL",100.568,14.4691,"2007-5"
"498","2007",6,"BEL",111.776,17.4132,"2007-6"
"499","2007",7,"BEL",126.6,17.2636,"2007-7"
"500","2007",8,"BEL",85.1741,17.2952,"2007-8"
"501","2007",9,"BEL",64.8554,13.9888,"2007-9"
"502","2007",10,"BEL",47.6844,10.3293,"2007-10"
"503","2007",11,"BEL",67.2106,6.30744,"2007-11"
"504","2007",12,"BEL",83.0783,3.51898,"2007-12"
"505","2008",1,"BEL",77.5514,5.72714,"2008-1"
"506","2008",2,"BEL",48.6659,5.36405,"2008-2"
"507","2008",3,"BEL",123.928,5.99088,"2008-3"
"508","2008",4,"BEL",55.2532,8.73041,"2008-4"
"509","2008",5,"BEL",53.2047,15.6687,"2008-5"
"510","2008",6,"BEL",76.1237,16.585,"2008-6"
"511","2008",7,"BEL",99.5555,18.3027,"2008-7"
"512","2008",8,"BEL",94.4905,17.9649,"2008-8"
"513","2008",9,"BEL",78.5732,13.7565,"2008-9"
"514","2008",10,"BEL",80.43,10.2981,"2008-10"
"515","2008",11,"BEL",66.6976,6.69142,"2008-11"
"516","2008",12,"BEL",48.5964,2.42292,"2008-12"
"517","2009",1,"BEL",62.9136,0.13943,"2009-1"
"518","2009",2,"BEL",61.4348,2.89943,"2009-2"
"519","2009",3,"BEL",67.3265,6.13963,"2009-3"
"520","2009",4,"BEL",44.9894,11.9684,"2009-4"
"521","2009",5,"BEL",54.9365,14.1924,"2009-5"
"522","2009",6,"BEL",76.0675,16.026,"2009-6"
"523","2009",7,"BEL",94.4375,18.4895,"2009-7"
"524","2009",8,"BEL",32.6136,19.4315,"2009-8"
"525","2009",9,"BEL",32.628,15.6658,"2009-9"
"526","2009",10,"BEL",82.6336,10.9582,"2009-10"
"527","2009",11,"BEL",136.26,9.32148,"2009-11"
"528","2009",12,"BEL",100.779,2.85177,"2009-12"
"529","2010",1,"BEL",49.0015,-0.524,"2010-1"
"530","2010",2,"BEL",79.203,2.03786,"2010-2"
"531","2010",3,"BEL",53.1007,6.17725,"2010-3"
"532","2010",4,"BEL",21.6039,9.89756,"2010-4"
"533","2010",5,"BEL",72.6067,11.0304,"2010-5"
"534","2010",6,"BEL",43.3709,17.126,"2010-6"
"535","2010",7,"BEL",62.5595,19.9186,"2010-7"
"536","2010",8,"BEL",147.157,17.2491,"2010-8"
"537","2010",9,"BEL",85.3729,13.9352,"2010-9"
"538","2010",10,"BEL",67.7923,10.3398,"2010-10"
"539","2010",11,"BEL",120.366,6.06464,"2010-11"
"540","2010",12,"BEL",78.4813,-0.9194,"2010-12"
"541","2011",1,"BEL",87.492,3.27301,"2011-1"
"542","2011",2,"BEL",50.2132,4.54678,"2011-2"
"543","2011",3,"BEL",20.2709,7.18041,"2011-3"
"544","2011",4,"BEL",19.2119,12.7363,"2011-4"
"545","2011",5,"BEL",24.7172,14.747,"2011-5"
"546","2011",6,"BEL",89.4698,16.6685,"2011-6"
"547","2011",7,"BEL",86.3866,16.2726,"2011-7"
"548","2011",8,"BEL",105.262,17.7219,"2011-8"
"549","2011",9,"BEL",57.4662,16.3628,"2011-9"
"550","2011",10,"BEL",47.3348,11.6698,"2011-10"
"551","2011",11,"BEL",12.2782,7.68439,"2011-11"
"552","2011",12,"BEL",167.775,5.94894,"2011-12"
"553","2012",1,"BEL",90.6859,4.60218,"2012-1"
"554","2012",2,"BEL",21.7675,0.22464,"2012-2"
"555","2012",3,"BEL",33.6015,8.6454,"2012-3"
"556","2012",4,"BEL",84.4181,8.38777,"2012-4"
"557","2012",5,"BEL",65.6237,14.3817,"2012-5"
"558","2012",6,"BEL",117.149,15.448,"2012-6"
"559","2012",7,"BEL",126.691,17.4624,"2012-7"
"560","2012",8,"BEL",39.7081,19.3614,"2012-8"
"561","2012",9,"BEL",50.652,14.4948,"2012-9"
"562","2012",10,"BEL",124.218,10.7575,"2012-10"
"563","2012",11,"BEL",63.3316,6.80572,"2012-11"
"564","2012",12,"BEL",154.307,4.76264,"2012-12"
"565","2013",1,"BEL",56.2529,1.94543,"2013-1"
"566","2013",2,"BEL",52.1939,1.19567,"2013-2"
"567","2013",3,"BEL",52.3423,2.75735,"2013-3"
"568","2013",4,"BEL",38.23,8.60223,"2013-4"
"569","2013",5,"BEL",109.151,11.2227,"2013-5"
"570","2013",6,"BEL",66.6846,15.6428,"2013-6"
"571","2013",7,"BEL",57.992,20.0705,"2013-7"
"572","2013",8,"BEL",41.163,18.6968,"2013-8"
"573","2013",9,"BEL",82.9372,14.7854,"2013-9"
"574","2013",10,"BEL",115.505,12.515,"2013-10"
"575","2013",11,"BEL",109.871,6.26612,"2013-11"
"576","2013",12,"BEL",70.2684,5.46812,"2013-12"
"577","2014",1,"BEL",77.887,5.49019,"2014-1"
"578","2014",2,"BEL",72.5863,6.18249,"2014-2"
"579","2014",3,"BEL",22.2889,8.706,"2014-3"
"580","2014",4,"BEL",31.9907,11.9606,"2014-4"
"581","2014",5,"BEL",79.4271,13.3206,"2014-5"
"582","2014",6,"BEL",65.3565,16.7757,"2014-6"
"583","2014",7,"BEL",132.268,19.4785,"2014-7"
"584","2014",8,"BEL",132.469,16.4413,"2014-8"
"585","2014",9,"BEL",28.8059,16.2813,"2014-9"
"586","2014",10,"BEL",77.2558,13.4068,"2014-10"
"587","2014",11,"BEL",58.7168,8.35205,"2014-11"
"588","2014",12,"BEL",85.0292,4.65205,"2014-12"
"589","2015",1,"BEL",109.535,3.55872,"2015-1"
"590","2015",2,"BEL",59.1961,3.11497,"2015-2"
"591","2015",3,"BEL",51.5692,6.55408,"2015-3"
"592","2015",4,"BEL",38.8365,9.73192,"2015-4"
"593","2015",5,"BEL",51.7662,12.8586,"2015-5"
"594","2015",6,"BEL",43.3678,16.3822,"2015-6"
"595","2015",7,"BEL",59.4425,19.3917,"2015-7"
"596","2015",8,"BEL",106.458,19.5178,"2015-8"
"597","2015",9,"BEL",91.5596,13.6595,"2015-9"
"598","2015",10,"BEL",42.0002,10.1065,"2015-10"
"599","2015",11,"BEL",109.158,9.5033,"2015-11"
"600","2015",12,"BEL",50.4251,8.61195,"2015-12"
"601","1991",1,"BGR",14.9782,-0.7766,"1991-1"
"602","1991",2,"BGR",45.0263,-0.6211,"1991-2"
"603","1991",3,"BGR",23.389,5.39867,"1991-3"
"604","1991",4,"BGR",69.3365,9.04708,"1991-4"
"605","1991",5,"BGR",114.706,12.9034,"1991-5"
"606","1991",6,"BGR",54.6968,19.4559,"1991-6"
"607","1991",7,"BGR",88.3761,21.6014,"1991-7"
"608","1991",8,"BGR",47.0483,20.6779,"1991-8"
"609","1991",9,"BGR",25.5223,17.2668,"1991-9"
"610","1991",10,"BGR",68.7499,11.6686,"1991-10"
"611","1991",11,"BGR",54.7778,6.43705,"1991-11"
"612","1991",12,"BGR",30.2163,-2.2644,"1991-12"
"613","1992",1,"BGR",6.35631,-1.2653,"1992-1"
"614","1992",2,"BGR",18.4107,-0.0027,"1992-2"
"615","1992",3,"BGR",31.5886,5.05177,"1992-3"
"616","1992",4,"BGR",66.9763,10.0788,"1992-4"
"617","1992",5,"BGR",58.1439,14.2229,"1992-5"
"618","1992",6,"BGR",121.295,18.7685,"1992-6"
"619","1992",7,"BGR",39.3083,20.6623,"1992-7"
"620","1992",8,"BGR",13.7929,23.2261,"1992-8"
"621","1992",9,"BGR",10.6619,16.691,"1992-9"
"622","1992",10,"BGR",37.4352,13.6677,"1992-10"
"623","1992",11,"BGR",57.4139,6.30483,"1992-11"
"624","1992",12,"BGR",24.9617,-0.7447,"1992-12"
"625","1993",1,"BGR",18.6151,-1.2914,"1993-1"
"626","1993",2,"BGR",24.9268,-1.4525,"1993-2"
"627","1993",3,"BGR",46.2115,3.51586,"1993-3"
"628","1993",4,"BGR",30.4748,9.62459,"1993-4"
"629","1993",5,"BGR",94.6987,16.056,"1993-5"
"630","1993",6,"BGR",56.9246,19.1716,"1993-6"
"631","1993",7,"BGR",20.1043,20.633,"1993-7"
"632","1993",8,"BGR",31.071,21.3954,"1993-8"
"633","1993",9,"BGR",20.0144,16.5852,"1993-9"
"634","1993",10,"BGR",27.1513,13.5455,"1993-10"
"635","1993",11,"BGR",70.6487,2.72584,"1993-11"
"636","1993",12,"BGR",34.6142,3.13644,"1993-12"
"637","1994",1,"BGR",34.0904,2.10611,"1994-1"
"638","1994",2,"BGR",16.4656,1.4417,"1994-2"
"639","1994",3,"BGR",23.539,6.76302,"1994-3"
"640","1994",4,"BGR",60.3028,11.5225,"1994-4"
"641","1994",5,"BGR",47.8801,16.076,"1994-5"
"642","1994",6,"BGR",65.7132,18.9201,"1994-6"
"643","1994",7,"BGR",84.2608,22.5284,"1994-7"
"644","1994",8,"BGR",26.3079,22.5546,"1994-8"
"645","1994",9,"BGR",8.14615,20.932,"1994-9"
"646","1994",10,"BGR",76.3981,12.4021,"1994-10"
"647","1994",11,"BGR",33.3609,4.67331,"1994-11"
"648","1994",12,"BGR",66.7788,0.81145,"1994-12"
"649","1995",1,"BGR",89.871,-0.801,"1995-1"
"650","1995",2,"BGR",28.7512,4.33941,"1995-2"
"651","1995",3,"BGR",70.0712,5.43496,"1995-3"
"652","1995",4,"BGR",41.5164,9.81981,"1995-4"
"653","1995",5,"BGR",54.4481,14.9572,"1995-5"
"654","1995",6,"BGR",82.5566,20.0853,"1995-6"
"655","1995",7,"BGR",83.4066,22.5636,"1995-7"
"656","1995",8,"BGR",53.346,20.7421,"1995-8"
"657","1995",9,"BGR",64.2451,16.5146,"1995-9"
"658","1995",10,"BGR",20.4046,11.0178,"1995-10"
"659","1995",11,"BGR",87.5297,2.63768,"1995-11"
"660","1995",12,"BGR",73.2563,1.11667,"1995-12"
"661","1996",1,"BGR",34.1201,-1.7683,"1996-1"
"662","1996",2,"BGR",72.9496,-1.1832,"1996-2"
"663","1996",3,"BGR",41.9771,1.05938,"1996-3"
"664","1996",4,"BGR",56.9015,8.86722,"1996-4"
"665","1996",5,"BGR",57.0188,17.2089,"1996-5"
"666","1996",6,"BGR",32.865,20.0797,"1996-6"
"667","1996",7,"BGR",12.4521,21.4466,"1996-7"
"668","1996",8,"BGR",40.6652,21.1712,"1996-8"
"669","1996",9,"BGR",94.4815,14.9427,"1996-9"
"670","1996",10,"BGR",21.3677,11.0133,"1996-10"
"671","1996",11,"BGR",60.1776,7.83148,"1996-11"
"672","1996",12,"BGR",73.739,1.85224,"1996-12"
"673","1997",1,"BGR",21.4995,-0.1791,"1997-1"
"674","1997",2,"BGR",25.9777,1.55508,"1997-2"
"675","1997",3,"BGR",56.9514,3.89568,"1997-3"
"676","1997",4,"BGR",73.8029,6.47524,"1997-4"
"677","1997",5,"BGR",63.075,16.3691,"1997-5"
"678","1997",6,"BGR",50.9374,19.8242,"1997-6"
"679","1997",7,"BGR",54.1967,21.183,"1997-7"
"680","1997",8,"BGR",101.86,19.6443,"1997-8"
"681","1997",9,"BGR",9.64541,15.2523,"1997-9"
"682","1997",10,"BGR",75.416,9.58835,"1997-10"
"683","1997",11,"BGR",53.636,6.31286,"1997-11"
"684","1997",12,"BGR",83.9101,1.63367,"1997-12"
"685","1998",1,"BGR",48.2472,1.0096,"1998-1"
"686","1998",2,"BGR",55.7296,2.91244,"1998-2"
"687","1998",3,"BGR",45.1391,3.16162,"1998-3"
"688","1998",4,"BGR",25.698,12.2121,"1998-4"
"689","1998",5,"BGR",88.4019,15.0046,"1998-5"
"690","1998",6,"BGR",56.3579,20.3444,"1998-6"
"691","1998",7,"BGR",61.0159,22.2045,"1998-7"
"692","1998",8,"BGR",22.7601,22.4219,"1998-8"
"693","1998",9,"BGR",94.4062,16.5151,"1998-9"
"694","1998",10,"BGR",83.6026,12.6765,"1998-10"
"695","1998",11,"BGR",87.9392,4.63561,"1998-11"
"696","1998",12,"BGR",39.5963,-2.2504,"1998-12"
"697","1999",1,"BGR",37.7243,0.35238,"1999-1"
"698","1999",2,"BGR",44.7751,0.89586,"1999-2"
"699","1999",3,"BGR",44.6709,6.11732,"1999-3"
"700","1999",4,"BGR",66.2508,11.4345,"1999-4"
"701","1999",5,"BGR",55.3468,15.5522,"1999-5"
"702","1999",6,"BGR",62.8424,20.5698,"1999-6"
"703","1999",7,"BGR",79.017,22.9619,"1999-7"
"704","1999",8,"BGR",40.7618,22.1109,"1999-8"
"705","1999",9,"BGR",53.6084,18.26,"1999-9"
"706","1999",10,"BGR",49.3308,12.6181,"1999-10"
"707","1999",11,"BGR",46.0569,5.45391,"1999-11"
"708","1999",12,"BGR",71.1722,2.8097,"1999-12"
"709","2000",1,"BGR",41.0128,-2.8789,"2000-1"
"710","2000",2,"BGR",36.647,2.15442,"2000-2"
"711","2000",3,"BGR",37.4101,5.06544,"2000-3"
"712","2000",4,"BGR",63.2165,12.5884,"2000-4"
"713","2000",5,"BGR",33.9464,16.5397,"2000-5"
"714","2000",6,"BGR",37.8384,20.0654,"2000-6"
"715","2000",7,"BGR",12.9051,22.6793,"2000-7"
"716","2000",8,"BGR",18.7135,22.6562,"2000-8"
"717","2000",9,"BGR",52.653,16.946,"2000-9"
"718","2000",10,"BGR",23.7663,11.9367,"2000-10"
"719","2000",11,"BGR",29.3391,9.0285,"2000-11"
"720","2000",12,"BGR",17.05,3.15372,"2000-12"
"721","2001",1,"BGR",36.8206,1.9572,"2001-1"
"722","2001",2,"BGR",37.8646,2.79245,"2001-2"
"723","2001",3,"BGR",41.407,9.36011,"2001-3"
"724","2001",4,"BGR",73.8319,10.4002,"2001-4"
"725","2001",5,"BGR",64.496,15.931,"2001-5"
"726","2001",6,"BGR",55.7273,18.8502,"2001-6"
"727","2001",7,"BGR",29.4452,23.604,"2001-7"
"728","2001",8,"BGR",27.4998,23.2285,"2001-8"
"729","2001",9,"BGR",50.6314,17.7652,"2001-9"
"730","2001",10,"BGR",8.51738,13.5025,"2001-10"
"731","2001",11,"BGR",48.1377,4.79417,"2001-11"
"732","2001",12,"BGR",59.0007,-3.6965,"2001-12"
"733","2002",1,"BGR",18.4398,-1.1598,"2002-1"
"734","2002",2,"BGR",18.5639,5.13164,"2002-2"
"735","2002",3,"BGR",63.1023,7.30598,"2002-3"
"736","2002",4,"BGR",42.7115,9.63299,"2002-4"
"737","2002",5,"BGR",33.1359,16.6769,"2002-5"
"738","2002",6,"BGR",49.7402,20.5536,"2002-6"
"739","2002",7,"BGR",89.2322,23.6988,"2002-7"
"740","2002",8,"BGR",73.732,21.6074,"2002-8"
"741","2002",9,"BGR",89.5963,16.9889,"2002-9"
"742","2002",10,"BGR",74.1386,12.1104,"2002-10"
"743","2002",11,"BGR",66.4414,7.81319,"2002-11"
"744","2002",12,"BGR",57.0836,-0.8102,"2002-12"
"745","2003",1,"BGR",89.9146,0.42188,"2003-1"
"746","2003",2,"BGR",36.7051,-3.4545,"2003-2"
"747","2003",3,"BGR",16.9879,3.0807,"2003-3"
"748","2003",4,"BGR",55.4433,8.40288,"2003-4"
"749","2003",5,"BGR",73.1492,17.9141,"2003-5"
"750","2003",6,"BGR",31.8038,21.4991,"2003-6"
"751","2003",7,"BGR",41.5098,22.2492,"2003-7"
"752","2003",8,"BGR",19.0227,23.3857,"2003-8"
"753","2003",9,"BGR",51.2682,16.4478,"2003-9"
"754","2003",10,"BGR",94.8162,11.3563,"2003-10"
"755","2003",11,"BGR",42.1516,6.63357,"2003-11"
"756","2003",12,"BGR",45.3462,0.81213,"2003-12"
"757","2004",1,"BGR",73.4907,-1.7074,"2004-1"
"758","2004",2,"BGR",20.9738,1.60041,"2004-2"
"759","2004",3,"BGR",38.9733,6.0125,"2004-3"
"760","2004",4,"BGR",29.9607,10.9347,"2004-4"
"761","2004",5,"BGR",75.6695,14.653,"2004-5"
"762","2004",6,"BGR",93.2193,19.3198,"2004-6"
"763","2004",7,"BGR",45.3307,21.775,"2004-7"
"764","2004",8,"BGR",49.484,21.1973,"2004-8"
"765","2004",9,"BGR",31.2238,17.1724,"2004-9"
"766","2004",10,"BGR",29.3136,13.5931,"2004-10"
"767","2004",11,"BGR",50.3721,6.76222,"2004-11"
"768","2004",12,"BGR",62.4332,2.4672,"2004-12"
"769","2005",1,"BGR",60.9703,0.91383,"2005-1"
"770","2005",2,"BGR",79.0158,-0.9047,"2005-2"
"771","2005",3,"BGR",41.9291,3.71732,"2005-3"
"772","2005",4,"BGR",34.6392,10.4658,"2005-4"
"773","2005",5,"BGR",80.0244,16.057,"2005-5"
"774","2005",6,"BGR",63.1351,18.7287,"2005-6"
"775","2005",7,"BGR",136.371,22.0084,"2005-7"
"776","2005",8,"BGR",71.4701,21.7761,"2005-8"
"777","2005",9,"BGR",60.5035,17.8617,"2005-9"
"778","2005",10,"BGR",44.5792,11.3131,"2005-10"
"779","2005",11,"BGR",65.5196,5.22394,"2005-11"
"780","2005",12,"BGR",59.4065,1.96836,"2005-12"
"781","2006",1,"BGR",46.3614,-2.249,"2006-1"
"782","2006",2,"BGR",48.6398,0.39494,"2006-2"
"783","2006",3,"BGR",87.5124,5.21203,"2006-3"
"784","2006",4,"BGR",40.5743,11.0979,"2006-4"
"785","2006",5,"BGR",38.7339,15.6147,"2006-5"
"786","2006",6,"BGR",95.0602,19.4072,"2006-6"
"787","2006",7,"BGR",71.0965,22.0243,"2006-7"
"788","2006",8,"BGR",58.8123,22.3478,"2006-8"
"789","2006",9,"BGR",65.1826,17.5842,"2006-9"
"790","2006",10,"BGR",49.3375,12.6791,"2006-10"
"791","2006",11,"BGR",29.1763,5.81382,"2006-11"
"792","2006",12,"BGR",26.3002,1.82503,"2006-12"
"793","2007",1,"BGR",47.9836,2.51941,"2007-1"
"794","2007",2,"BGR",31.6198,3.40905,"2007-2"
"795","2007",3,"BGR",48.0381,7.06364,"2007-3"
"796","2007",4,"BGR",16.5653,10.8417,"2007-4"
"797","2007",5,"BGR",99.5903,17.1858,"2007-5"
"798","2007",6,"BGR",62.8108,21.8342,"2007-6"
"799","2007",7,"BGR",9.60554,24.005,"2007-7"
"800","2007",8,"BGR",71.7189,23.188,"2007-8"
"801","2007",9,"BGR",53.8957,16.7525,"2007-9"
"802","2007",10,"BGR",75.6073,12.2711,"2007-10"
"803","2007",11,"BGR",109.425,5.03692,"2007-11"
"804","2007",12,"BGR",54.8218,0.01984,"2007-12"
"805","2008",1,"BGR",32.7863,-0.7113,"2008-1"
"806","2008",2,"BGR",7.97454,2.22016,"2008-2"
"807","2008",3,"BGR",33.633,7.92389,"2008-3"
"808","2008",4,"BGR",65.4733,11.9116,"2008-4"
"809","2008",5,"BGR",37.7597,15.891,"2008-5"
"810","2008",6,"BGR",61.3315,20.7284,"2008-6"
"811","2008",7,"BGR",54.9157,22.3205,"2008-7"
"812","2008",8,"BGR",18.2646,23.244,"2008-8"
"813","2008",9,"BGR",62.9895,16.8465,"2008-9"
"814","2008",10,"BGR",34.8666,12.8461,"2008-10"
"815","2008",11,"BGR",29.2974,7.22308,"2008-11"
"816","2008",12,"BGR",44.9359,3.07053,"2008-12"
"817","2009",1,"BGR",69.9713,0.18647,"2009-1"
"818","2009",2,"BGR",49.5338,1.80679,"2009-2"
"819","2009",3,"BGR",46.8429,5.54066,"2009-3"
"820","2009",4,"BGR",30.5859,11.2367,"2009-4"
"821","2009",5,"BGR",51.9557,16.6749,"2009-5"
"822","2009",6,"BGR",52.7522,20.2409,"2009-6"
"823","2009",7,"BGR",87.0642,23.1172,"2009-7"
"824","2009",8,"BGR",51.8887,22.1871,"2009-8"
"825","2009",9,"BGR",60.6529,18.0347,"2009-9"
"826","2009",10,"BGR",82.7781,12.8015,"2009-10"
"827","2009",11,"BGR",32.3629,7.51131,"2009-11"
"828","2009",12,"BGR",88.0018,3.22446,"2009-12"
"829","2010",1,"BGR",59.3771,-0.7549,"2010-1"
"830","2010",2,"BGR",99.1463,2.49371,"2010-2"
"831","2010",3,"BGR",62.9539,5.69447,"2010-3"
"832","2010",4,"BGR",43.058,11.1145,"2010-4"
"833","2010",5,"BGR",54.7707,16.5433,"2010-5"
"834","2010",6,"BGR",99.8222,19.9436,"2010-6"
"835","2010",7,"BGR",76.6636,22.8524,"2010-7"
"836","2010",8,"BGR",20.4191,23.9317,"2010-8"
"837","2010",9,"BGR",40.4081,17.8104,"2010-9"
"838","2010",10,"BGR",90.7891,10.2334,"2010-10"
"839","2010",11,"BGR",30.9648,10.5228,"2010-11"
"840","2010",12,"BGR",83.0445,1.94744,"2010-12"
"841","2011",1,"BGR",38.2088,-0.2779,"2011-1"
"842","2011",2,"BGR",26.1705,0.0383,"2011-2"
"843","2011",3,"BGR",25.4929,5.14965,"2011-3"
"844","2011",4,"BGR",43.9094,9.59213,"2011-4"
"845","2011",5,"BGR",52.9657,15.4501,"2011-5"
"846","2011",6,"BGR",54.3515,19.9314,"2011-6"
"847","2011",7,"BGR",55.7664,23.0098,"2011-7"
"848","2011",8,"BGR",32.0114,22.3065,"2011-8"
"849","2011",9,"BGR",32.2339,20.065,"2011-9"
"850","2011",10,"BGR",77.1525,10.3735,"2011-10"
"851","2011",11,"BGR",3.12068,2.95504,"2011-11"
"852","2011",12,"BGR",53.4972,2.67666,"2011-12"
"853","2012",1,"BGR",71.3221,-1.2279,"2012-1"
"854","2012",2,"BGR",49.3083,-2.8777,"2012-2"
"855","2012",3,"BGR",18.336,5.93166,"2012-3"
"856","2012",4,"BGR",61.7916,12.2976,"2012-4"
"857","2012",5,"BGR",143.24,16.7054,"2012-5"
"858","2012",6,"BGR",15.3976,21.8938,"2012-6"
"859","2012",7,"BGR",21.504,24.462,"2012-7"
"860","2012",8,"BGR",39.1119,23.7129,"2012-8"
"861","2012",9,"BGR",31.5857,19.5213,"2012-9"
"862","2012",10,"BGR",54.4058,14.8816,"2012-10"
"863","2012",11,"BGR",19.689,8.24201,"2012-11"
"864","2012",12,"BGR",98.6119,0.39887,"2012-12"
"865","2013",1,"BGR",68.4375,0.78524,"2013-1"
"866","2013",2,"BGR",67.3614,3.50789,"2013-2"
"867","2013",3,"BGR",49.2997,5.96043,"2013-3"
"868","2013",4,"BGR",35.9546,12.2447,"2013-4"
"869","2013",5,"BGR",40.613,18.0185,"2013-5"
"870","2013",6,"BGR",106.97,20.2677,"2013-6"
"871","2013",7,"BGR",39.7016,22.5213,"2013-7"
"872","2013",8,"BGR",21.9104,23.554,"2013-8"
"873","2013",9,"BGR",34.2705,17.279,"2013-9"
"874","2013",10,"BGR",66.4554,11.7438,"2013-10"
"875","2013",11,"BGR",43.623,8.55018,"2013-11"
"876","2013",12,"BGR",8.65802,0.50031,"2013-12"
"877","2014",1,"BGR",55.8513,2.28878,"2014-1"
"878","2014",2,"BGR",11.1795,4.32818,"2014-2"
"879","2014",3,"BGR",70.3804,8.01531,"2014-3"
"880","2014",4,"BGR",79.0828,11.212,"2014-4"
"881","2014",5,"BGR",106.479,15.6313,"2014-5"
"882","2014",6,"BGR",119.122,19.3621,"2014-6"
"883","2014",7,"BGR",100.495,22.2091,"2014-7"
"884","2014",8,"BGR",60.1008,22.5672,"2014-8"
"885","2014",9,"BGR",80.7789,17.8964,"2014-9"
"886","2014",10,"BGR",84.716,12.1204,"2014-10"
"887","2014",11,"BGR",47.007,6.55092,"2014-11"
"888","2014",12,"BGR",107.633,2.92587,"2014-12"
"889","2015",1,"BGR",52.9613,1.50772,"2015-1"
"890","2015",2,"BGR",58.4587,2.10202,"2015-2"
"891","2015",3,"BGR",83.7375,5.68983,"2015-3"
"892","2015",4,"BGR",53.1353,10.0995,"2015-4"
"893","2015",5,"BGR",35.3823,16.8986,"2015-5"
"894","2015",6,"BGR",92.4768,19.7354,"2015-6"
"895","2015",7,"BGR",21.574,23.3384,"2015-7"
"896","2015",8,"BGR",54.4645,22.1371,"2015-8"
"897","2015",9,"BGR",87.2191,19.5222,"2015-9"
"898","2015",10,"BGR",106.442,11.776,"2015-10"
"899","2015",11,"BGR",68.7223,8.40001,"2015-11"
"900","2015",12,"BGR",2.85718,2.29983,"2015-12"
"901","1991",1,"HRV",42.6412,1.28556,"1991-1"
"902","1991",2,"HRV",51.4418,-0.9595,"1991-2"
"903","1991",3,"HRV",49.3737,8.36899,"1991-3"
"904","1991",4,"HRV",87.3069,8.87118,"1991-4"
"905","1991",5,"HRV",143.79,11.5127,"1991-5"
"906","1991",6,"HRV",70.1511,18.18,"1991-6"
"907","1991",7,"HRV",129.3,21.2992,"1991-7"
"908","1991",8,"HRV",63.0329,20.4362,"1991-8"
"909","1991",9,"HRV",56.853,17.5131,"1991-9"
"910","1991",10,"HRV",148.954,10.203,"1991-10"
"911","1991",11,"HRV",182.342,6.45091,"1991-11"
"912","1991",12,"HRV",29.6754,-0.4511,"1991-12"
"913","1992",1,"HRV",22.864,1.54093,"1992-1"
"914","1992",2,"HRV",38.9784,3.48039,"1992-2"
"915","1992",3,"HRV",82.5737,6.40575,"1992-3"
"916","1992",4,"HRV",72.5441,10.6928,"1992-4"
"917","1992",5,"HRV",43.91,15.717,"1992-5"
"918","1992",6,"HRV",132.147,18.4166,"1992-6"
"919","1992",7,"HRV",84.3533,20.9347,"1992-7"
"920","1992",8,"HRV",25.3298,22.9689,"1992-8"
"921","1992",9,"HRV",58.6654,17.186,"1992-9"
"922","1992",10,"HRV",246.362,10.9172,"1992-10"
"923","1992",11,"HRV",130.972,7.36711,"1992-11"
"924","1992",12,"HRV",78.5104,1.70711,"1992-12"
"925","1993",1,"HRV",14.4464,1.32908,"1993-1"
"926","1993",2,"HRV",13.0913,0.73614,"1993-2"
"927","1993",3,"HRV",65.0602,4.90632,"1993-3"
"928","1993",4,"HRV",67.7827,10.8738,"1993-4"
"929","1993",5,"HRV",31.7297,17.2196,"1993-5"
"930","1993",6,"HRV",93.4648,19.0799,"1993-6"
"931","1993",7,"HRV",52.9847,20.0299,"1993-7"
"932","1993",8,"HRV",86.9734,21.254,"1993-8"
"933","1993",9,"HRV",139.141,15.922,"1993-9"
"934","1993",10,"HRV",170.172,12.5468,"1993-10"
"935","1993",11,"HRV",180.647,3.42266,"1993-11"
"936","1993",12,"HRV",134.233,2.88291,"1993-12"
"937","1994",1,"HRV",74.3217,3.51228,"1994-1"
"938","1994",2,"HRV",58.1682,2.64456,"1994-2"
